"idnum","measurement.no","Speaker","Word","Iter","Vowel","Phonation","Tone","Duration","h1h2c","h1c","h2h4c","h42Kc","h2Kh5Kc","h1a1c","h1a2c","h1a3c","cpp","hnr05","hnr15","hnr25","hnr35","strF0","sF1","sF2","sB1","sB2","energy","soe"
970,"10","f8","botey","1","o","modal","M",86,10.727,4.634,0.434,-8.824,36.483,18.143,31.265,7.705,14.856,26.648,37.799,45.169,47.72,153.332,383.301,974.873,127.97,2381.011,0.098,0.009
971,"01","f8","botey","2","e","modal","H",144,11.354,2.016,-2.142,9.635,14.727,11.917,23.328,18.914,19.017,30.166,47.39,51.355,49.46,177.267,377.388,2376.692,82.463,103.334,0.175,0.033
971,"02","f8","botey","2","e","modal","H",144,11.354,2.016,-2.142,9.635,14.727,11.917,23.328,18.914,19.017,30.166,47.39,51.355,49.46,173.666,366.439,2421.096,87.558,144.455,0.173,0.061
971,"03","f8","botey","2","e","modal","H",144,10.849,3.918,-3.947,9.828,13.919,12.061,18.905,14.891,25.845,32.637,49.447,53.208,51.495,172.727,354.482,2497.914,71.888,325.289,0.169,0.076
971,"04","f8","botey","2","e","modal","H",144,11.869,4.505,-4.261,10.508,16.058,12.247,22.153,20.535,24.341,36.177,51.687,55.371,52.895,170.275,345.275,2384.908,63.223,653.331,0.157,0.081
971,"05","f8","botey","2","e","modal","H",144,11.945,4.085,-3.764,11.341,16.898,12.04,24.58,22.587,20.091,33.879,49.642,53.57,50.994,167.662,334.404,2450.974,59.765,482.317,0.12,0.079
971,"06","f8","botey","2","e","modal","H",144,11.764,2.818,-2.819,9.634,17.38,11.793,22.655,18.452,16.982,30.827,47.878,51.179,48.763,163.107,326.304,2440.943,36.006,442.469,0.091,0.064
971,"07","f8","botey","2","e","modal","H",144,10.217,1.269,-1.29,9.229,14.286,10.414,23.175,20.184,16.027,29.146,47.217,50.41,48.492,159.846,330.678,2462.068,49.198,520.736,0.069,0.055
971,"08","f8","botey","2","e","modal","H",144,11.264,0.418,-0.682,6.685,15.49,11.783,24.36,21.992,16.074,26.099,44.716,49.493,48.173,154.686,312.125,2477.528,60.583,688.112,0.042,0.049
971,"09","f8","botey","2","e","modal","H",144,11.578,-1.671,0.638,9.655,10.61,12.747,25.934,14.841,15.305,22.676,41.434,46.494,45.737,150.329,329.307,2141.1,40.947,876.024,0.023,0.035
971,"10","f8","botey","2","e","modal","H",144,10.762,-3.09,2.561,12.17,6.655,13.555,27.763,10.467,15.305,22.676,41.434,46.494,45.737,163.749,326.145,2457.098,142.729,798.116,0.023,0.03
972,"01","f8","botey","2","o","modal","M",75,6.179,-0.64,4.525,-4.627,31.147,18.99,32.315,7.213,17.529,34.247,45.302,52.561,54.964,164.153,379.949,1216,108.581,647.925,0.053,0.036
972,"02","f8","botey","2","o","modal","M",75,6.179,-0.64,4.525,-4.627,31.147,18.99,32.315,7.213,17.529,34.247,45.302,52.561,54.964,162.741,362.531,547.119,127.932,848.873,0.037,0.053
972,"03","f8","botey","2","o","modal","M",75,6.179,-0.64,4.525,-4.627,31.147,18.99,32.315,7.213,17.529,34.247,45.302,52.561,54.964,161.853,370.287,789.335,109.543,948.436,0.039,0.047
972,"04","f8","botey","2","o","modal","M",75,6.179,-0.64,4.525,-4.627,31.147,18.99,32.315,7.213,17.529,34.247,45.302,52.561,54.964,161.88,381.327,996.965,89.041,646.168,0.046,0.048
972,"05","f8","botey","2","o","modal","M",75,6.629,-2.223,5.553,-14.204,40.108,16.505,31.028,0.14,18.379,39.482,49.912,55.588,57.339,160.861,389.444,1056.57,87.106,567.017,0.053,0.051
972,"06","f8","botey","2","o","modal","M",75,5.964,-1.176,4.984,-8.076,35.137,18.889,32.376,4.372,17.984,36.499,47.694,54.543,56.654,159.054,391.48,1274.547,111.861,868.028,0.06,0.061
972,"07","f8","botey","2","o","modal","M",75,5.802,-0.226,4.492,-2.827,29.691,20.83,32.899,8.933,17.244,33.18,44.266,52.14,54.625,158.339,378.986,1589.77,128.19,658.493,0.064,0.067
972,"08","f8","botey","2","o","modal","M",75,6.231,0.444,3.544,2.287,24.191,19.626,32.832,12.419,16.952,30.296,41.53,49.357,52.318,156.737,359.491,1721.353,114.14,262.182,0.059,0.071
972,"09","f8","botey","2","o","modal","M",75,6.609,0.671,3.263,5.334,20.61,18.079,32.298,13.771,16.952,30.296,41.53,49.357,52.318,152.431,415.654,1713.651,109.948,184.254,0.059,0.066
972,"10","f8","botey","2","o","modal","M",75,6.609,0.671,3.263,5.334,20.61,18.079,32.298,13.771,16.952,30.296,41.53,49.357,52.318,147.099,415.654,1713.651,109.948,184.254,0.059,0.003
973,"01","f8","botey","3","e","modal","H",133,11.39,0.639,-1.119,6.492,14.801,13.966,20.482,17.813,18.627,33.111,49.473,53.279,50.079,167.932,368.487,2405.627,113.944,262.951,0.063,0.042
973,"02","f8","botey","3","e","modal","H",133,11.39,0.639,-1.119,6.492,14.801,13.966,20.482,17.813,18.627,33.111,49.473,53.279,50.079,168.966,366.038,2490.516,120.883,259.256,0.107,0.066
973,"03","f8","botey","3","e","modal","H",133,11.273,2.795,-3.562,9.003,19.05,13.875,20.756,18.783,22.841,38.407,52.588,56.75,53.551,169.209,357.182,2575.139,131.125,198.036,0.093,0.075
973,"04","f8","botey","3","e","modal","H",133,11.971,2.533,-4.262,8.765,17.447,14.1,20.049,19.273,20.774,39.07,53.38,56.462,52.197,166.587,356.539,2585.084,106.348,265.221,0.08,0.07
973,"05","f8","botey","3","e","modal","H",133,11.457,2.03,-2.872,7.47,15.665,13.951,19.978,16.911,20.48,38.448,53.81,56.165,51.673,163.655,351.166,2594.097,72.319,313.68,0.072,0.068
973,"06","f8","botey","3","e","modal","H",133,10.038,1.245,-0.01,6.297,14.226,13.283,21.05,16.338,19.285,33.089,50.855,53.907,50.438,160.96,357.129,2588.158,70.886,377.761,0.06,0.057
973,"07","f8","botey","3","e","modal","H",133,10.029,0.702,1.906,5.883,10.93,14.138,20.346,20.472,16.945,30.776,48.601,52.296,49.595,156.736,334.664,2657.395,86.935,589.103,0.042,0.057
973,"08","f8","botey","3","e","modal","H",133,11.899,-0.746,-0.008,4.568,11.457,13.447,18.411,18.815,15.717,28.827,45.544,50.454,47.969,152.598,312.081,2557.613,58.383,721.559,0.025,0.037
973,"09","f8","botey","3","e","modal","H",133,12.667,-2.92,0.082,4.571,15.949,14.493,22.476,14.656,15.671,23.779,41.477,47.368,45.886,152.568,347.279,2512.474,149.979,660.533,0.015,0.041
973,"10","f8","botey","3","e","modal","H",133,14.707,-3.557,-0.146,4.22,17.296,18.667,24.907,15.356,15.671,23.779,41.477,47.368,45.886,154.425,307.07,2455.633,246.646,378.77,0.015,0.022
974,"01","f8","botey","3","o","modal","M",103,10.256,-0.973,-2.109,11.452,16.993,17.504,29.768,23.593,16.961,30.797,41.916,49.146,51.519,155.467,332.074,2390.021,139.601,699.3,0.031,0.035
974,"02","f8","botey","3","o","modal","M",103,10.256,-0.973,-2.109,11.452,16.993,17.504,29.768,23.593,16.961,30.797,41.916,49.146,51.519,157.858,301.278,2100.256,157.346,598.455,0.029,0.052
974,"03","f8","botey","3","o","modal","M",103,11.693,-1.787,-6.517,15.525,13.562,14.169,24.965,16.184,16.961,30.797,41.916,49.146,51.519,157.949,335.765,2344.121,172.543,433.204,0.031,0.05
974,"04","f8","botey","3","o","modal","M",103,11.492,-1.84,-7.027,14.94,15.595,14.245,26.618,19.482,16.691,30.235,42.647,48.294,50.804,157.156,353.116,2470.204,103.478,362.719,0.033,0.043
974,"05","f8","botey","3","o","modal","M",103,8.937,-2.059,-4.63,13.531,17.577,14.012,27.967,24.052,17.572,32.848,45.003,51.524,53.61,152.719,358.505,2447.087,96.808,538.898,0.034,0.041
974,"06","f8","botey","3","o","modal","M",103,7.272,-1.655,-1.414,12.855,16.673,15.885,29.476,25.832,17.362,31.969,43.343,50.77,52.951,153.314,368.611,2510.926,99.997,721.67,0.034,0.06
974,"07","f8","botey","3","o","modal","M",103,8.42,-0.565,0.344,11.735,15.839,20.182,31.245,25.567,17.366,31.342,41.519,49.235,51.526,151.939,361.993,2471.561,117.025,1187.627,0.033,0.072
974,"08","f8","botey","3","o","modal","M",103,11.825,0.492,0.847,8.47,17.178,21.747,32.593,24.61,16.454,29.345,39.286,47.324,49.949,148.737,315.293,2337.623,177.818,1022.148,0.026,0.078
974,"09","f8","botey","3","o","modal","M",103,13.906,-0.179,-0.622,6.569,19.536,18.931,30.804,22.016,15.101,25.889,37.013,45.184,48.051,142.328,249.689,2412.583,196.867,705.387,0.02,0.047
974,"10","f8","botey","3","o","modal","M",103,13.906,-0.179,-0.622,6.569,19.536,18.931,30.804,22.016,15.101,25.889,37.013,45.184,48.051,149.486,249.689,2412.583,196.867,705.387,0.02,0.01
975,"01","f8","bsuh","1","u","breathy","F",117,9.723,3.691,3.425,-8.143,32.469,13.009,27.14,8.468,16.386,34.532,47.16,52.388,52.185,207.085,385.284,1404.213,42.173,208.14,0.208,0.043
975,"02","f8","bsuh","1","u","breathy","F",117,9.723,3.691,3.425,-8.143,32.469,13.009,27.14,8.468,16.386,34.532,47.16,52.388,52.185,202.8,385.792,1312.966,34.188,168.314,0.214,0.062
975,"03","f8","bsuh","1","u","breathy","F",117,10.31,3.981,3.825,-9.276,31.556,12.562,24.652,7.632,17.057,39.385,49.783,52.713,50.946,199.594,379.04,1218.292,25.05,85.17,0.198,0.057
975,"04","f8","bsuh","1","u","breathy","F",117,10.218,3.669,3.692,-9.893,32.379,12.593,23.847,8.15,16.058,39.311,50.075,53.093,51.367,196.437,372.621,1228.622,26.565,116.45,0.176,0.062
975,"05","f8","bsuh","1","u","breathy","F",117,10.334,3.341,3.116,-9.083,31.903,12.37,25.399,8.39,15.663,35.687,48.537,53.184,52.329,193.808,374.266,1307.915,20.437,218.206,0.176,0.056
975,"06","f8","bsuh","1","u","breathy","F",117,10.629,3.194,2.447,-6.487,30.539,11.813,28.887,9.759,16.833,35.066,48.815,54.21,53.803,190.575,369.516,1335.154,27.459,298.168,0.172,0.057
975,"07","f8","bsuh","1","u","breathy","F",117,10.789,3.28,2.181,-6.793,31.329,11.933,29.363,9.325,17.399,33.918,46.755,52.818,53.232,186.888,356.19,1240.598,35.26,221.042,0.152,0.054
975,"08","f8","bsuh","1","u","breathy","F",117,10.021,3.781,3.191,-9.06,34.832,13.375,28.358,7.847,17.085,32.701,45.47,52.068,52.953,182.808,313.776,1314.436,53.203,282.46,0.152,0.074
975,"09","f8","bsuh","1","u","breathy","F",117,6.192,4.772,5.762,-7.157,34.197,16.153,27.92,7.719,14.808,27.73,41.421,48.111,49.378,178.928,244.709,1476.268,63.415,258.893,0.143,0.099
975,"10","f8","bsuh","1","u","breathy","F",117,3.199,4.836,7.084,-5.578,33.324,14.482,26.755,6.914,14.808,27.73,41.421,48.111,49.378,166.991,206.02,1502.131,41.844,245.867,0.143,0.058
976,"01","f8","bsuh","2","u","breathy","F",125,7.178,0.027,2.658,-5.961,28.84,10.459,27.175,7.237,16.217,31.657,43.998,50.687,51.552,190.213,380.01,1377.173,22.878,100.953,0.105,0.043
976,"02","f8","bsuh","2","u","breathy","F",125,7.178,0.027,2.658,-5.961,28.84,10.459,27.175,7.237,16.217,31.657,43.998,50.687,51.552,195.396,379.516,1360.277,28.808,167.217,0.114,0.063
976,"03","f8","bsuh","2","u","breathy","F",125,10.165,0.659,1.644,-7.493,22.698,11.052,25.901,8.008,17.107,34.997,46.223,52.24,51.909,195.125,380.009,1299.101,26.176,278.368,0.117,0.053
976,"04","f8","bsuh","2","u","breathy","F",125,9.893,0.099,1.756,-6.163,24.061,10.536,27.727,8.761,16.188,30.409,43.325,49.926,50.113,192.709,379.054,1323.152,24.782,462.234,0.106,0.047
976,"05","f8","bsuh","2","u","breathy","F",125,10.19,-0.306,0.865,-6.201,29.308,10.564,29.091,7.097,15.567,29.578,42.703,50.277,50.696,189.721,372.65,1255.11,32.661,466.051,0.09,0.051
